timestamp	page	raw	absolute	snapshot
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.facebook.com/plugins/likebox.php?id=39574717271&width=750&connections=26&stream=false&header=true&height=310	http://www.facebook.com/plugins/likebox.php?id=39574717271&width=750&connections=26&stream=false&header=true&height=310	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.google.com/2005/gml/b	http://www.google.com/2005/gml/b	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.google.com/2005/gml/data	http://www.google.com/2005/gml/data	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.google.com/2005/gml/expr	http://www.google.com/2005/gml/expr	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.macromedia.com/go/getflashplayer	http://www.macromedia.com/go/getflashplayer	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.statcounter.com/blogger/	http://www.statcounter.com/blogger/	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.statcounter.com/counter/counter_xhtml.js	http://www.statcounter.com/counter/counter_xhtml.js	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.w3.org/1999/xhtml	http://www.w3.org/1999/xhtml	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.w3.org/TR/xhtml1/DTD/xhtml1-strict.dtd	http://www.w3.org/TR/xhtml1/DTD/xhtml1-strict.dtd	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	templates/template-twocol.htm	http://jugarjuegosescape.blogspot.com/2008/11/templates/template-twocol.htm	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
