discovered_url	timestamp	archived_original	kind	bytes	sha256	saved_file
http://ad.yoyo.pl/img/kill.png	20130328202413	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130328202413__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130330052444	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130330052444__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130330162622	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130330162622__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130402071511	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130402071511__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130409044951	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130409044951__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130410140303	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130410140303__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130410162014	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130410162014__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130410192247	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130410192247__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130413220906	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130413220906__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130414123207	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130414123207__12d4283a0ad0__kill.png
